EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
260106.100,256828.200,470147.600,477569.500,224640.900,209181.500,216290.100,225478.700,0.000
260102.000,256826.700,470127.400,477555.500,224635.800,209179.200,216287.000,225478.100,0.000
260110.800,256832.600,470118.700,477549.600,224645.800,209184.700,216296.400,225483.300,0.000
260117.300,256837.900,470106.800,477543.300,224658.800,209190.100,216307.500,225492.000,0.000
260109.500,256832.700,470082.100,477521.900,224648.300,209183.300,216300.300,225490.200,0.000
260104.700,256829.400,470063.100,477506.400,224640.300,209181.800,216300.800,225494.700,0.000
260105.900,256828.500,470051.500,477497.400,224644.500,209184.900,216306.900,225500.000,0.000
260108.700,256829.000,470041.200,477488.100,224653.000,209186.800,216311.800,225504.600,0.000
260101.300,256822.500,470020.800,477467.100,224639.900,209181.100,216304.800,225504.400,0.000
260093.000,256817.400,469997.700,477443.900,224623.500,209172.300,216296.000,225500.000,0.000
260094.600,256818.300,469981.700,477431.100,224623.300,209170.000,216296.600,225498.600,0.000
260099.900,256819.400,469972.300,477422.800,224634.500,209174.900,216304.400,225500.700,0.000
260098.700,256820.700,469960.700,477407.200,224629.000,209173.300,216304.700,225500.100,0.000
260092.300,256818.300,469942.400,477391.400,224618.600,209170.100,216306.400,225501.300,0.000
260089.500,256816.000,469917.700,477373.200,224615.000,209165.700,216301.300,225493.900,0.000
260099.800,256822.000,469907.800,477363.500,224628.700,209169.200,216300.300,225492.900,0.000
260098.000,256820.100,469893.100,477349.700,224631.500,209169.200,216297.000,225493.500,0.000
260092.100,256817.700,469873.300,477331.400,224619.900,209161.900,216285.400,225487.700,0.000
260089.700,256816.000,469857.900,477320.000,224619.000,209161.300,216285.100,225483.800,0.000
260094.800,256817.800,469847.200,477314.200,224631.800,209167.500,216296.800,225486.200,0.000
260094.000,256817.600,469829.300,477297.300,224633.100,209166.500,216294.800,225480.800,0.000
260083.800,256810.400,469803.800,477271.900,224615.100,209157.300,216281.600,225467.500,0.000
260082.800,256810.600,469787.000,477259.900,224612.000,209158.300,216280.500,225466.900,0.000
260086.300,256811.100,469773.900,477250.500,224623.600,209163.000,216283.000,225468.900,0.000
260088.100,256809.500,469761.600,477234.600,224631.000,209164.300,216277.800,225467.600,0.000
260084.100,256809.500,469744.600,477216.800,224620.400,209159.600,216263.200,225460.800,0.000
260084.200,256812.300,469727.200,477206.500,224616.600,209161.600,216261.200,225462.400,0.000
260085.600,256811.200,469715.300,477193.400,224622.900,209164.100,216268.600,225466.300,0.000
260092.500,256815.400,469705.100,477186.900,224634.900,209169.600,216280.700,225471.700,0.000
260089.700,256814.800,469685.100,477171.100,224633.900,209171.000,216285.000,225475.300,0.000
260080.700,256808.000,469661.000,477152.200,224623.500,209164.400,216282.100,225472.300,0.000
260081.700,256805.000,469642.900,477143.800,224628.800,209168.200,216286.800,225475.400,0.000
260089.500,256809.800,469632.400,477140.500,224642.900,209175.200,216293.600,225480.600,0.000
260082.600,256805.000,469609.100,477119.400,224630.200,209165.500,216283.400,225474.300,0.000
260074.500,256799.300,469585.000,477100.500,224612.100,209154.300,216274.900,225471.400,0.000
260072.900,256798.200,469567.400,477089.800,224611.600,209151.200,216276.500,225473.500,0.000
260082.200,256802.700,469554.500,477079.100,224622.900,209151.400,216283.600,225473.000,0.000
260080.900,256803.000,469536.900,477064.600,224621.500,209152.700,216286.900,225475.000,0.000
260075.900,256801.500,469517.900,477051.300,224613.700,209151.900,216285.700,225476.500,0.000
260075.500,256799.400,469501.200,477040.700,224615.100,209154.300,216287.900,225479.800,0.000
260079.400,256799.900,469489.000,477035.400,224630.700,209160.800,216294.800,225483.300,0.000
260077.400,256799.700,469473.500,477021.500,224635.300,209160.400,216292.900,225478.200,0.000
260074.500,256801.300,469459.100,477005.800,224625.500,209156.700,216287.300,225477.200,0.000
260077.400,256804.900,469451.400,477001.400,224626.500,209163.000,216295.300,225485.300,0.000
260082.300,256805.900,469434.900,476993.300,224633.500,209163.400,216297.900,225481.400,0.000
260081.300,256802.900,469414.900,476981.300,224635.400,209161.200,216299.100,225478.200,0.000
260073.800,256800.000,469395.500,476964.800,224627.000,209160.200,216297.300,225476.500,0.000
260068.200,256799.100,469379.300,476950.500,224621.100,209157.700,216294.500,225476.400,0.000
260078.400,256807.200,469372.200,476947.900,224634.000,209165.700,216301.800,225483.700,0.000
260083.300,256810.200,469360.600,476937.700,224642.900,209171.600,216305.700,225487.900,0.000
260075.000,256804.700,469340.400,476917.300,224632.300,209165.300,216295.500,225480.500,0.000
260074.200,256805.400,469324.400,476906.100,224627.900,209165.500,216292.800,225478.100,0.000
260081.300,256809.100,469312.800,476899.500,224635.000,209168.600,216295.000,225477.800,0.000
260090.800,256813.300,469305.800,476894.400,224650.200,209175.400,216301.100,225481.500,0.000
260081.300,256806.800,469285.900,476873.700,224639.700,209170.000,216291.900,225473.000,0.000
260076.600,256803.800,469267.200,476861.500,224628.300,209168.400,216286.600,225472.800,0.000
260083.400,256806.600,469258.300,476856.500,224634.900,209173.400,216293.200,225479.800,0.000
260085.500,256806.500,469246.000,476848.100,224642.500,209173.900,216295.100,225481.700,0.000
260078.400,256805.400,469222.900,476832.600,224634.400,209168.300,216291.000,225480.400,0.000
260074.500,256805.500,469205.300,476818.300,224625.000,209164.200,216289.400,225481.300,0.000
260076.400,256804.400,469192.100,476807.600,224625.100,209163.300,216295.700,225484.400,0.000
260079.400,256801.400,469184.100,476796.100,224637.200,209165.700,216302.600,225489.000,0.000
260077.600,256801.800,469169.500,476777.800,224637.400,209164.900,216301.100,225489.100,0.000
260076.200,256805.100,469149.900,476764.700,224627.800,209162.800,216297.300,225490.600,0.000
260075.100,256806.300,469133.800,476751.700,224622.300,209158.600,216295.500,225487.800,0.000
260082.400,256809.300,469130.000,476746.900,224637.400,209164.900,216304.100,225490.400,0.000
260079.600,256805.800,469115.600,476734.500,224640.000,209167.100,216304.500,225489.100,0.000
260070.000,256800.500,469090.900,476716.000,224624.800,209156.900,216290.900,225477.500,0.000
260066.000,256795.500,469070.600,476705.900,224619.200,209154.800,216287.800,225476.200,0.000
260074.700,256801.400,469062.300,476702.300,224630.900,209162.700,216297.000,225483.000,0.000
260077.800,256804.400,469050.200,476693.100,224637.000,209164.400,216298.700,225487.000,0.000
260069.500,256799.700,469031.800,476672.300,224621.500,209157.300,216286.300,225480.200,0.000
260069.500,256800.100,469014.000,476657.600,224612.100,209154.500,216281.200,225475.500,0.000
260076.500,256803.800,468999.300,476648.800,224620.200,209160.400,216288.500,225477.600,0.000
260082.400,256809.600,468991.800,476641.300,224633.100,209167.400,216295.800,225481.800,0.000
260076.000,256807.500,468975.200,476623.500,224626.600,209163.700,216289.100,225478.500,0.000
260070.100,256804.600,468956.500,476609.700,224618.800,209159.400,216277.200,225469.600,0.000
260079.900,256809.400,468952.100,476608.800,224631.500,209165.800,216282.000,225474.000,0.000
260082.600,256810.300,468945.800,476604.000,224647.000,209171.500,216290.100,225478.400,0.000
260068.600,256800.600,468924.800,476586.100,224636.700,209166.900,216284.800,225473.300,0.000
260067.800,256800.000,468910.600,476576.200,224631.600,209167.800,216287.300,225478.000,0.000
260070.000,256800.500,468900.100,476571.200,224639.800,209171.600,216298.600,225488.100,0.000
260075.800,256803.000,468891.300,476565.500,224653.600,209176.800,216306.700,225495.000,0.000
260074.400,256801.600,468874.000,476549.800,224647.700,209176.500,216303.100,225494.200,0.000
260062.800,256796.000,468849.800,476528.100,224630.900,209168.000,216295.300,225489.200,0.000
260067.600,256800.700,468839.800,476520.700,224630.800,209167.700,216299.100,225490.500,0.000
260075.200,256801.700,468830.600,476513.500,224640.900,209172.500,216306.200,225492.900,0.000
260072.300,256800.500,468814.200,476503.500,224637.200,209170.200,216306.700,225490.800,0.000
260062.100,256797.100,468793.800,476484.800,224622.600,209161.000,216296.900,225481.700,0.000
260058.900,256795.300,468778.800,476473.600,224619.500,209156.600,216290.200,225477.400,0.000
260063.000,256792.900,468765.500,476466.200,224628.300,209155.000,216286.800,225474.800,0.000
260066.500,256795.300,468753.300,476458.100,224632.300,209155.800,216285.000,225474.000,0.000
260056.900,256790.100,468736.500,476438.900,224619.000,209150.500,216280.000,225468.400,0.000
260048.400,256782.700,468719.300,476421.300,224614.300,209146.900,216279.900,225463.500,0.000
260057.100,256787.800,468713.200,476417.000,224627.400,209153.000,216289.700,225467.300,0.000
260061.100,256792.100,468705.300,476408.600,224635.000,209156.700,216292.800,225469.000,0.000
260057.300,256793.200,468692.800,476396.000,224627.500,209154.800,216290.700,225472.300,0.000
260051.200,256788.000,468676.000,476380.800,224620.000,209150.600,216284.800,225471.900,0.000
260055.500,256789.700,468664.200,476375.300,224627.800,209151.200,216285.000,225472.600,0.000
260063.400,256795.500,468659.600,476370.600,224639.400,209158.300,216292.200,225478.000,0.000
260059.800,256796.300,468647.500,476352.000,224628.600,209156.100,216287.000,225472.000,0.000
260061.300,256798.800,468637.800,476345.300,224624.800,209159.200,216289.200,225471.000,0.000
260068.000,256801.400,468631.600,476343.700,224638.700,209168.200,216296.900,225474.900,0.000
260078.200,256807.700,468630.400,476346.400,224656.900,209182.500,216309.000,225485.700,0.000
260073.600,256806.800,468614.400,476335.000,224650.400,209179.900,216303.900,225487.600,0.000
260066.500,256803.900,468597.600,476320.100,224639.000,209171.100,216295.800,225483.200,0.000
260071.600,256806.600,468588.900,476315.300,224645.100,209174.700,216304.600,225488.700,0.000
260081.100,256810.700,468584.700,476310.600,224659.300,209180.900,216318.700,225497.800,0.000
260072.400,256803.900,468563.800,476291.900,224652.900,209177.500,216314.700,225495.000,0.000
260065.900,256797.900,468541.900,476274.700,224639.900,209171.000,216309.200,225493.000,0.000
260062.800,256792.600,468526.200,476261.300,224635.800,209166.900,216310.600,225493.000,0.000
260065.400,256791.300,468515.800,476252.600,224643.500,209164.600,216312.000,225491.800,0.000
260060.900,256787.900,468501.600,476234.900,224639.800,209160.800,216304.800,225486.700,0.000
260055.300,256785.500,468485.400,476218.200,224626.800,209155.900,216296.000,225482.300,0.000
260056.800,256790.400,468475.100,476211.000,224624.700,209155.900,216296.500,225483.600,0.000
260068.900,256799.200,468470.900,476209.200,224639.900,209163.300,216306.300,225488.600,0.000
260073.700,256803.500,468462.500,476200.200,224645.600,209163.600,216306.000,225489.300,0.000
260067.400,256801.500,468440.400,476184.300,224633.500,209155.900,216298.300,225483.300,0.000
260067.900,256803.000,468429.400,476174.700,224629.000,209152.700,216297.300,225481.100,0.000
260076.100,256806.200,468424.000,476170.500,224639.600,209157.300,216300.800,225484.000,0.000
260077.600,256805.400,468417.100,476161.800,224649.000,209164.300,216302.500,225485.200,0.000
260066.900,256801.300,468402.100,476143.200,224637.200,209161.600,216294.600,225480.000,0.000
260061.500,256799.000,468388.700,476130.500,224627.800,209157.900,216291.000,225477.100,0.000
260069.900,256801.100,468378.700,476125.600,224636.700,209161.300,216296.700,225478.000,0.000
260081.600,256808.100,468378.800,476127.000,224652.100,209171.100,216306.600,225484.300,0.000
260076.300,256808.100,468367.400,476116.800,224646.300,209172.500,216304.500,225481.800,0.000
260067.600,256802.300,468349.300,476101.200,224637.600,209168.900,216298.200,225476.800,0.000
260075.500,256808.500,468343.100,476101.900,224649.000,209176.000,216307.900,225486.700,0.000
260074.000,256802.900,468327.700,476089.900,224655.300,209175.200,216308.000,225486.400,0.000
260061.500,256795.500,468309.200,476071.900,224644.300,209169.300,216297.700,225479.400,0.000
260058.500,256796.000,468293.000,476060.200,224637.800,209169.300,216295.300,225481.000,0.000
260065.500,256802.300,468288.800,476055.000,224642.700,209171.500,216304.500,225487.500,0.000
260069.800,256801.400,468281.600,476047.600,224653.500,209171.800,216308.800,225486.000,0.000
260065.100,256798.400,468270.100,476035.700,224652.600,209172.000,216309.500,225487.800,0.000
260058.300,256794.600,468255.300,476019.800,224642.200,209169.500,216308.500,225490.100,0.000
260050.400,256786.300,468238.500,476005.800,224634.100,209165.000,216307.000,225487.800,0.000
260058.800,256789.100,468233.000,476001.800,224646.300,209170.800,216314.700,225492.300,0.000
260054.600,256785.200,468215.100,475984.700,224640.300,209164.500,216307.100,225487.800,0.000
260045.000,256780.700,468194.400,475966.800,224623.700,209156.700,216298.300,225482.100,0.000
260043.900,256779.100,468179.200,475955.200,224616.500,209153.400,216296.700,225479.800,0.000
260051.400,256780.300,468175.600,475948.800,224626.600,209158.600,216305.300,225481.600,0.000
260049.400,256776.800,468165.300,475935.400,224630.600,209158.800,216304.500,225479.800,0.000
260037.500,256770.400,468144.800,475912.500,224614.100,209149.200,216291.700,225471.300,0.000
260036.700,256771.000,468131.700,475899.900,224607.600,209144.900,216288.400,225471.400,0.000
260044.100,256773.700,468128.500,475894.400,224617.600,209148.400,216289.700,225469.400,0.000
260051.300,256780.100,468119.700,475891.900,224627.900,209151.400,216292.400,225470.800,0.000
260052.700,256786.200,468109.100,475876.900,224620.400,209149.000,216284.700,225466.600,0.000
260052.600,256787.500,468099.400,475865.800,224611.600,209144.300,216278.800,225462.700,0.000
260060.800,256792.800,468099.600,475866.700,224622.000,209149.400,216287.200,225466.100,0.000
260071.100,256801.700,468098.800,475868.100,224639.000,209160.300,216296.800,225472.200,0.000
260070.900,256803.800,468090.200,475858.700,224635.800,209162.400,216291.800,225469.000,0.000
260064.500,256802.000,468077.100,475847.600,224631.000,209160.600,216288.400,225465.700,0.000
260065.100,256802.000,468065.700,475839.900,224634.300,209159.500,216287.700,225464.100,0.000
260072.300,256805.500,468059.600,475834.800,224646.000,209163.200,216289.100,225465.000,0.000
260067.700,256802.500,468045.900,475819.900,224642.400,209164.000,216286.000,225465.800,0.000
260061.300,256799.900,468031.500,475805.000,224634.500,209164.400,216285.000,225469.100,0.000
260064.600,256802.900,468027.300,475802.500,224641.200,209170.700,216295.000,225474.400,0.000
260073.800,256804.700,468019.900,475800.600,224654.100,209178.000,216306.700,225482.000,0.000
260073.400,256805.800,468005.700,475787.900,224651.100,209180.100,216308.800,225484.800,0.000
260066.700,256804.500,467990.500,475775.100,224636.100,209172.400,216304.400,225486.600,0.000
260069.300,256806.700,467980.100,475765.800,224630.200,209167.400,216301.900,225485.700,0.000
